Degree,Phi_norm,Phi,Phi_rand,Stdev
186.000000,1.010661,0.622024,0.615463,0.000387
187.000000,1.010661,0.622024,0.615463,0.000387
188.000000,1.010174,0.626619,0.620308,0.000414
189.000000,1.010174,0.626619,0.620308,0.000414
190.000000,1.010174,0.626619,0.620308,0.000414
191.000000,1.009394,0.634850,0.628942,0.000498
192.000000,1.009394,0.634850,0.628942,0.000498
193.000000,1.010857,0.639818,0.632946,0.000513
194.000000,1.017609,0.658797,0.647397,0.000567
195.000000,1.017609,0.658797,0.647397,0.000567
196.000000,1.016949,0.660452,0.649444,0.000562
197.000000,1.016949,0.660452,0.649444,0.000562
198.000000,1.018462,0.663530,0.651502,0.000574
199.000000,1.018462,0.663530,0.651502,0.000574
200.000000,1.018462,0.663530,0.651502,0.000574
201.000000,1.018462,0.663530,0.651502,0.000574
202.000000,1.017923,0.665193,0.653481,0.000579
203.000000,1.017068,0.670698,0.659442,0.000592
204.000000,1.034508,0.701782,0.678373,0.000741
205.000000,1.042078,0.713874,0.685048,0.000742
206.000000,1.042078,0.713874,0.685048,0.000742
207.000000,1.042515,0.716519,0.687299,0.000761
208.000000,1.043147,0.721541,0.691696,0.000802
209.000000,1.040513,0.729122,0.700733,0.000889
210.000000,1.040513,0.729122,0.700733,0.000889
211.000000,1.038776,0.732607,0.705260,0.000947
212.000000,1.038424,0.737453,0.710165,0.000983
213.000000,1.045146,0.747205,0.714929,0.001039
214.000000,1.044272,0.752009,0.720127,0.001073
215.000000,1.047709,0.757047,0.722574,0.001125
216.000000,1.047709,0.757047,0.722574,0.001125
217.000000,1.081122,0.802417,0.742208,0.001323
218.000000,1.081122,0.802417,0.742208,0.001323
219.000000,1.078262,0.805755,0.747272,0.001346
220.000000,1.075919,0.809584,0.752458,0.001384
221.000000,1.081358,0.816445,0.755018,0.001365
222.000000,1.077466,0.819127,0.760234,0.001443
223.000000,1.079234,0.826384,0.765714,0.001508
224.000000,1.077683,0.828013,0.768327,0.001512
225.000000,1.080171,0.836732,0.774630,0.001627
226.000000,1.080171,0.836732,0.774630,0.001627
227.000000,1.078022,0.841166,0.780287,0.001699
228.000000,1.078022,0.841166,0.780287,0.001699
229.000000,1.078022,0.841166,0.780287,0.001699
230.000000,1.078022,0.841166,0.780287,0.001699
231.000000,1.078022,0.841166,0.780287,0.001699
232.000000,1.078022,0.841166,0.780287,0.001699
233.000000,1.076922,0.846095,0.785661,0.001695
234.000000,1.076922,0.846095,0.785661,0.001695
235.000000,1.076922,0.846095,0.785661,0.001695
236.000000,1.082888,0.853548,0.788215,0.001699
237.000000,1.081010,0.857790,0.793508,0.001737
238.000000,1.081010,0.857790,0.793508,0.001737
239.000000,1.078220,0.861019,0.798556,0.001803
240.000000,1.078220,0.861019,0.798556,0.001803
241.000000,1.078220,0.861019,0.798556,0.001803
242.000000,1.078220,0.861019,0.798556,0.001803
243.000000,1.078220,0.861019,0.798556,0.001803
244.000000,1.075014,0.863695,0.803426,0.001915
245.000000,1.072742,0.867227,0.808420,0.001968
246.000000,1.072742,0.867227,0.808420,0.001968
247.000000,1.078324,0.882980,0.818845,0.002123
248.000000,1.078324,0.882980,0.818845,0.002123
249.000000,1.078324,0.882980,0.818845,0.002123
250.000000,1.086537,0.892455,0.821375,0.002111
251.000000,1.086537,0.892455,0.821375,0.002111
252.000000,1.086537,0.892455,0.821375,0.002111
253.000000,1.086537,0.892455,0.821375,0.002111
254.000000,1.086537,0.892455,0.821375,0.002111
255.000000,1.082553,0.899879,0.831256,0.002065
256.000000,1.077951,0.901977,0.836751,0.002025
257.000000,1.077951,0.901977,0.836751,0.002025
258.000000,1.077951,0.901977,0.836751,0.002025
259.000000,1.077951,0.901977,0.836751,0.002025
260.000000,1.077951,0.901977,0.836751,0.002025
261.000000,1.077951,0.901977,0.836751,0.002025
262.000000,1.077951,0.901977,0.836751,0.002025
263.000000,1.077951,0.901977,0.836751,0.002025
264.000000,1.077951,0.901977,0.836751,0.002025
265.000000,1.073577,0.903193,0.841293,0.002062
266.000000,1.067791,0.908990,0.851281,0.002195
267.000000,1.067791,0.908990,0.851281,0.002195
268.000000,1.067791,0.908990,0.851281,0.002195
269.000000,1.067791,0.908990,0.851281,0.002195
270.000000,1.067791,0.908990,0.851281,0.002195
271.000000,1.067791,0.908990,0.851281,0.002195
272.000000,1.066756,0.910534,0.853554,0.002260
273.000000,1.066756,0.910534,0.853554,0.002260
274.000000,1.068780,0.917311,0.858279,0.002400
275.000000,1.068780,0.917311,0.858279,0.002400
276.000000,1.067165,0.918421,0.860617,0.002482
277.000000,1.067165,0.918421,0.860617,0.002482
278.000000,1.067165,0.918421,0.860617,0.002482
279.000000,1.063474,0.919927,0.865021,0.002573
280.000000,1.063474,0.919927,0.865021,0.002573
281.000000,1.063474,0.919927,0.865021,0.002573
282.000000,1.063474,0.919927,0.865021,0.002573
283.000000,1.063474,0.919927,0.865021,0.002573
284.000000,1.063474,0.919927,0.865021,0.002573
285.000000,1.063474,0.919927,0.865021,0.002573
286.000000,1.063474,0.919927,0.865021,0.002573
287.000000,1.063474,0.919927,0.865021,0.002573
288.000000,1.063474,0.919927,0.865021,0.002573
289.000000,1.063474,0.919927,0.865021,0.002573
290.000000,1.063474,0.919927,0.865021,0.002573
291.000000,1.063474,0.919927,0.865021,0.002573
292.000000,1.059388,0.920449,0.868850,0.002593
293.000000,1.059388,0.920449,0.868850,0.002593
294.000000,1.056615,0.921598,0.872217,0.002696
295.000000,1.056615,0.921598,0.872217,0.002696
296.000000,1.056615,0.921598,0.872217,0.002696
297.000000,1.056615,0.921598,0.872217,0.002696
298.000000,1.054169,0.922936,0.875511,0.002819
299.000000,1.054169,0.922936,0.875511,0.002819
300.000000,1.054867,0.930579,0.882177,0.002821
301.000000,1.048373,0.928636,0.885787,0.002893
302.000000,1.040739,0.925949,0.889704,0.002985
303.000000,1.040739,0.925949,0.889704,0.002985
304.000000,1.049195,0.949139,0.904636,0.003509
305.000000,1.043256,0.948240,0.908923,0.003713
306.000000,1.044042,0.962798,0.922183,0.003731
307.000000,1.044042,0.962798,0.922183,0.003731
308.000000,1.044042,0.962798,0.922183,0.003731
309.000000,1.041909,0.963134,0.924393,0.003678
310.000000,1.041909,0.963134,0.924393,0.003678
311.000000,1.039913,0.965574,0.928514,0.003677
312.000000,1.042209,0.971946,0.932583,0.003659
313.000000,1.039103,0.973684,0.937043,0.003712
314.000000,1.039103,0.973684,0.937043,0.003712
315.000000,1.037553,0.975000,0.939711,0.003914
316.000000,1.037553,0.975000,0.939711,0.003914
317.000000,1.037553,0.975000,0.939711,0.003914
318.000000,1.032344,0.974493,0.943962,0.003807
319.000000,1.032344,0.974493,0.943962,0.003807
320.000000,1.032344,0.974493,0.943962,0.003807
321.000000,1.032344,0.974493,0.943962,0.003807
322.000000,1.032344,0.974493,0.943962,0.003807
323.000000,1.030608,0.976998,0.947983,0.003942
324.000000,1.030608,0.976998,0.947983,0.003942
325.000000,1.030608,0.976998,0.947983,0.003942
326.000000,1.030608,0.976998,0.947983,0.003942
327.000000,1.030608,0.976998,0.947983,0.003942
328.000000,1.026277,0.976735,0.951727,0.004127
329.000000,1.026277,0.976735,0.951727,0.004127
330.000000,1.019642,0.974734,0.955957,0.004046
331.000000,1.016480,0.978788,0.962919,0.003731
332.000000,1.016480,0.978788,0.962919,0.003731
333.000000,1.016480,0.978788,0.962919,0.003731
334.000000,1.016480,0.978788,0.962919,0.003731
335.000000,1.016480,0.978788,0.962919,0.003731
336.000000,1.016480,0.978788,0.962919,0.003731
337.000000,1.013521,0.977801,0.964757,0.003676
338.000000,1.013521,0.977801,0.964757,0.003676
339.000000,1.013521,0.977801,0.964757,0.003676
340.000000,1.013521,0.977801,0.964757,0.003676
341.000000,1.013521,0.977801,0.964757,0.003676
342.000000,1.007587,0.975610,0.968264,0.003776
343.000000,1.007587,0.975610,0.968264,0.003776
344.000000,1.007587,0.975610,0.968264,0.003776
345.000000,1.007587,0.975610,0.968264,0.003776
346.000000,1.003911,0.975641,0.971840,0.003715
347.000000,1.003911,0.975641,0.971840,0.003715
348.000000,1.000496,0.975818,0.975334,0.003919
349.000000,0.997260,0.976190,0.978873,0.003818
350.000000,0.997260,0.976190,0.978873,0.003818
351.000000,0.997260,0.976190,0.978873,0.003818
352.000000,0.997260,0.976190,0.978873,0.003818
353.000000,0.997260,0.976190,0.978873,0.003818
354.000000,0.997260,0.976190,0.978873,0.003818
355.000000,0.990845,0.973262,0.982255,0.003451
356.000000,0.990845,0.973262,0.982255,0.003451
357.000000,0.989232,0.973485,0.984081,0.003372
358.000000,0.989232,0.973485,0.984081,0.003372
359.000000,0.989232,0.973485,0.984081,0.003372
360.000000,0.989232,0.973485,0.984081,0.003372
361.000000,0.989232,0.973485,0.984081,0.003372
362.000000,0.982496,0.969892,0.987172,0.003582
363.000000,0.982496,0.969892,0.987172,0.003582
364.000000,0.982496,0.969892,0.987172,0.003582
365.000000,0.982496,0.969892,0.987172,0.003582
366.000000,0.982496,0.969892,0.987172,0.003582
367.000000,0.982496,0.969892,0.987172,0.003582
368.000000,0.982496,0.969892,0.987172,0.003582
369.000000,0.982496,0.969892,0.987172,0.003582
370.000000,0.982496,0.969892,0.987172,0.003582
371.000000,0.982496,0.969892,0.987172,0.003582
372.000000,0.982496,0.969892,0.987172,0.003582
373.000000,0.982496,0.969892,0.987172,0.003582
374.000000,0.982496,0.969892,0.987172,0.003582
375.000000,0.982496,0.969892,0.987172,0.003582
376.000000,0.982496,0.969892,0.987172,0.003582
377.000000,0.982496,0.969892,0.987172,0.003582
378.000000,0.982496,0.969892,0.987172,0.003582
379.000000,0.982496,0.969892,0.987172,0.003582
380.000000,0.982496,0.969892,0.987172,0.003582
381.000000,0.982496,0.969892,0.987172,0.003582
382.000000,0.982496,0.969892,0.987172,0.003582
383.000000,0.991551,0.982759,0.991133,0.003421
384.000000,0.991551,0.982759,0.991133,0.003421
385.000000,0.991551,0.982759,0.991133,0.003421
386.000000,0.991551,0.982759,0.991133,0.003421
387.000000,0.991551,0.982759,0.991133,0.003421
388.000000,0.989439,0.981481,0.991958,0.003496
389.000000,0.987102,0.980057,0.992863,0.003527
390.000000,0.987102,0.980057,0.992863,0.003527
391.000000,0.987102,0.980057,0.992863,0.003527
392.000000,0.987102,0.980057,0.992863,0.003527
393.000000,0.987102,0.980057,0.992863,0.003527
394.000000,0.987102,0.980057,0.992863,0.003527
395.000000,0.987102,0.980057,0.992863,0.003527
396.000000,0.987102,0.980057,0.992863,0.003527
397.000000,0.987102,0.980057,0.992863,0.003527
398.000000,0.987102,0.980057,0.992863,0.003527
399.000000,0.987102,0.980057,0.992863,0.003527
